id,gender,age,exercise_importance,fitness_level,regularity,do_you,time,time_spent,balanced_diet,health_level,recommend_fitness,equipment,barriers,exercises,prevents_balanced,motivation
773,Male,40 and above,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I exercise regularly with no barriers,Gym,Lack of time,I want to be fit
774,Male,40 and above,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I exercise regularly with no barriers,Gym,Lack of time,I want to be flexible
775,Male,40 and above,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I exercise regularly with no barriers,Gym,Lack of time,I want to achieve a sporting goal
776,Male,40 and above,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I exercise regularly with no barriers,Lifting weights,Lack of time,I want to be fit
777,Male,40 and above,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I exercise regularly with no barriers,Lifting weights,Lack of time,I want to be flexible
778,Male,40 and above,5,Good,3 to 4 times a week,With a group,Early morning,1 hour,Not always,4,Yes,Yes,I exercise regularly with no barriers,Lifting weights,Lack of time,I want to achieve a sporting goal
779,Male,40 and above,5,Good,2 to 3 times a week,Alone,Early morning,1 hour,Yes,4,Yes,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to be fit
780,Male,40 and above,5,Good,2 to 3 times a week,Alone,Early morning,1 hour,Yes,4,Yes,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to be flexible
781,Male,40 and above,5,Good,2 to 3 times a week,Alone,Early morning,1 hour,Yes,4,Yes,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to relieve stress
782,Male,40 and above,5,Good,2 to 3 times a week,Alone,Early morning,1 hour,Yes,4,Yes,Yes,I don't have enough time,Gym,Lack of time,I want to be fit
783,Male,40 and above,5,Good,2 to 3 times a week,Alone,Early morning,1 hour,Yes,4,Yes,Yes,I don't have enough time,Gym,Lack of time,I want to be flexible
784,Male,40 and above,5,Good,2 to 3 times a week,Alone,Early morning,1 hour,Yes,4,Yes,Yes,I don't have enough time,Gym,Lack of time,I want to relieve stress
785,Female,40 and above,5,Average,3 to 4 times a week,Alone,Early morning,30 minutes,Not always,3,No,No,I have an injury,Walking or jogging,Temptation and cravings,I want to relieve stress
786,Male,40 and above,4,Good,2 to 3 times a week,Alone,Early morning,30 minutes,No,4,Yes,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be fit
787,Male,40 and above,4,Good,2 to 3 times a week,Alone,Early morning,30 minutes,No,4,Yes,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
788,Male,40 and above,4,Good,2 to 3 times a week,Alone,Early morning,30 minutes,No,4,Yes,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be flexible
789,Male,40 and above,4,Good,2 to 3 times a week,Alone,Early morning,30 minutes,No,4,Yes,Yes,I'll become too tired,Yoga,Temptation and cravings,I want to be fit
790,Male,40 and above,4,Good,2 to 3 times a week,Alone,Early morning,30 minutes,No,4,Yes,Yes,I'll become too tired,Yoga,Temptation and cravings,I want to increase muscle mass and strength
791,Male,40 and above,4,Good,2 to 3 times a week,Alone,Early morning,30 minutes,No,4,Yes,Yes,I'll become too tired,Yoga,Temptation and cravings,I want to be flexible
792,Male,40 and above,4,Good,2 to 3 times a week,Alone,Early morning,30 minutes,No,4,Yes,Yes,I'll become too tired,Team sport,Temptation and cravings,I want to be fit
793,Male,40 and above,4,Good,2 to 3 times a week,Alone,Early morning,30 minutes,No,4,Yes,Yes,I'll become too tired,Team sport,Temptation and cravings,I want to increase muscle mass and strength
794,Male,40 and above,4,Good,2 to 3 times a week,Alone,Early morning,30 minutes,No,4,Yes,Yes,I'll become too tired,Team sport,Temptation and cravings,I want to be flexible
795,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Evening,1 hour,Not always,2,No,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to be fit
796,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Evening,1 hour,Not always,2,No,Yes,I don't have enough time,Walking or jogging,Lack of time,I want to lose weight
797,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Evening,1 hour,Not always,2,No,Yes,I don't have enough time,Walking or jogging,Cost,I want to be fit
798,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Evening,1 hour,Not always,2,No,Yes,I don't have enough time,Walking or jogging,Cost,I want to lose weight
801,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Evening,1 hour,Not always,2,No,Yes,I don't have enough time,Gym,Cost,I want to be fit
802,Male,19 to 25,4,Average,2 to 3 times a week,Alone,Evening,1 hour,Not always,2,No,Yes,I don't have enough time,Gym,Cost,I want to lose weight
803,Female,19 to 25,4,Unfit,1 to 2 times a week,Alone,Evening,I don't really exercise,Not always,3,No,Yes,I don't have enough time,Swimming,Lack of time,I want to be fit
804,Female,19 to 25,4,Unfit,1 to 2 times a week,Alone,Evening,I don't really exercise,Not always,3,No,Yes,I don't have enough time,Swimming,Lack of time,I want to lose weight
805,Female,19 to 25,4,Unfit,1 to 2 times a week,Alone,Evening,I don't really exercise,Not always,3,No,Yes,I don't have enough time,Swimming,Lack of time,I want to relieve stress
806,Female,19 to 25,5,Average,Everyday,Alone,Evening,2 hours,No,3,Yes,Yes,I don't have enough time,Gym,Lack of time,I want to increase muscle mass and strength
807,Female,19 to 25,5,Average,Everyday,Alone,Evening,2 hours,No,3,Yes,Yes,I don't have enough time,Gym,Lack of time,I want to lose weight
808,Female,19 to 25,5,Average,Everyday,Alone,Evening,2 hours,No,3,Yes,Yes,I don't have enough time,Gym,Lack of time,I want to relieve stress
809,Female,19 to 25,5,Average,Everyday,Alone,Evening,2 hours,No,3,Yes,Yes,I don't have enough time,Gym,Ease of access to fast food,I want to increase muscle mass and strength
810,Female,19 to 25,5,Average,Everyday,Alone,Evening,2 hours,No,3,Yes,Yes,I don't have enough time,Gym,Ease of access to fast food,I want to lose weight
811,Female,19 to 25,5,Average,Everyday,Alone,Evening,2 hours,No,3,Yes,Yes,I don't have enough time,Gym,Ease of access to fast food,I want to relieve stress
812,Female,19 to 25,5,Average,Everyday,Alone,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Gym,Lack of time,I want to increase muscle mass and strength
813,Female,19 to 25,5,Average,Everyday,Alone,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Gym,Lack of time,I want to lose weight
814,Female,19 to 25,5,Average,Everyday,Alone,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Gym,Lack of time,I want to relieve stress
815,Female,19 to 25,5,Average,Everyday,Alone,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Gym,Ease of access to fast food,I want to increase muscle mass and strength
816,Female,19 to 25,5,Average,Everyday,Alone,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Gym,Ease of access to fast food,I want to lose weight
817,Female,19 to 25,5,Average,Everyday,Alone,Evening,2 hours,No,3,Yes,Yes,I'll become too tired,Gym,Ease of access to fast food,I want to relieve stress
818,Female,40 and above,5,Good,Never,I don't really exercise,Evening,I don't really exercise,Yes,3,Yes,Yes,I don't have enough time,I don't really exercise,Temptation and cravings,I want to lose weight
819,Female,40 and above,5,Good,Never,I don't really exercise,Evening,I don't really exercise,Yes,3,Yes,Yes,I don't have enough time,I don't really exercise,Temptation and cravings,I want to relieve stress
820,Male,40 and above,4,Very good,5 to 6 times a week,Alone,Early morning,1 hour,Not always,3,No,Yes,I exercise regularly with no barriers,Walking or jogging,Ease of access to fast food,I want to be fit
821,Female,19 to 25,5,Good,3 to 4 times a week,Alone,Early morning,30 minutes,Not always,4,Yes,No,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to be fit
822,Female,19 to 25,5,Good,3 to 4 times a week,Alone,Early morning,30 minutes,Not always,4,Yes,No,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to be flexible
823,Female,19 to 25,5,Good,3 to 4 times a week,Alone,Early morning,30 minutes,Not always,4,Yes,No,I can't stay motivated,Yoga,Temptation and cravings,I want to be fit
824,Female,19 to 25,5,Good,3 to 4 times a week,Alone,Early morning,30 minutes,Not always,4,Yes,No,I can't stay motivated,Yoga,Temptation and cravings,I want to be flexible
825,Male,15 to 18,5,Average,1 to 2 times a week,With a group,Early morning,1 hour,Not always,2,Yes,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
826,Male,15 to 18,5,Average,1 to 2 times a week,With a group,Early morning,1 hour,Not always,2,Yes,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to lose weight
827,Male,15 to 18,5,Average,1 to 2 times a week,With a group,Early morning,1 hour,Not always,2,Yes,No,I don't have enough time,Gym,Temptation and cravings,I want to be fit
828,Male,15 to 18,5,Average,1 to 2 times a week,With a group,Early morning,1 hour,Not always,2,Yes,No,I don't have enough time,Gym,Temptation and cravings,I want to lose weight
829,Male,15 to 18,5,Average,1 to 2 times a week,With a group,Early morning,1 hour,Not always,2,Yes,No,I don't have enough time,Swimming,Temptation and cravings,I want to be fit
830,Male,15 to 18,5,Average,1 to 2 times a week,With a group,Early morning,1 hour,Not always,2,Yes,No,I don't have enough time,Swimming,Temptation and cravings,I want to lose weight
831,Male,15 to 18,5,Average,1 to 2 times a week,With a group,Early morning,1 hour,Not always,2,Yes,No,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to be fit
832,Male,15 to 18,5,Average,1 to 2 times a week,With a group,Early morning,1 hour,Not always,2,Yes,No,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to lose weight
833,Male,15 to 18,5,Average,1 to 2 times a week,With a group,Early morning,1 hour,Not always,2,Yes,No,I can't stay motivated,Gym,Temptation and cravings,I want to be fit
834,Male,15 to 18,5,Average,1 to 2 times a week,With a group,Early morning,1 hour,Not always,2,Yes,No,I can't stay motivated,Gym,Temptation and cravings,I want to lose weight
835,Male,15 to 18,5,Average,1 to 2 times a week,With a group,Early morning,1 hour,Not always,2,Yes,No,I can't stay motivated,Swimming,Temptation and cravings,I want to be fit
836,Male,15 to 18,5,Average,1 to 2 times a week,With a group,Early morning,1 hour,Not always,2,Yes,No,I can't stay motivated,Swimming,Temptation and cravings,I want to lose weight
837,Male,19 to 25,3,Average,5 to 6 times a week,Alone,Evening,1 hour,No,4,Yes,Yes,I don't have enough time,Gym,Lack of time,I want to be fit
838,Male,19 to 25,3,Average,5 to 6 times a week,Alone,Evening,1 hour,No,4,Yes,Yes,I don't have enough time,Gym,Lack of time,I want to increase muscle mass and strength
839,Female,40 and above,4,Good,Everyday,Alone,Early morning,30 minutes,Not always,4,Yes,No,I exercise regularly with no barriers,Yoga,Lack of time,I want to be flexible
840,Male,19 to 25,5,Very good,2 to 3 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
841,Male,19 to 25,5,Very good,2 to 3 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
842,Male,19 to 25,5,Very good,2 to 3 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Gym,Temptation and cravings,I want to be fit
843,Male,19 to 25,5,Very good,2 to 3 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Gym,Temptation and cravings,I want to increase muscle mass and strength
844,Male,19 to 25,5,Very good,2 to 3 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Team sport,Temptation and cravings,I want to be fit
845,Male,19 to 25,5,Very good,2 to 3 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Team sport,Temptation and cravings,I want to increase muscle mass and strength
846,Male,19 to 25,5,Very good,2 to 3 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to be fit
847,Male,19 to 25,5,Very good,2 to 3 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
848,Male,19 to 25,5,Very good,2 to 3 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I can't stay motivated,Gym,Temptation and cravings,I want to be fit
849,Male,19 to 25,5,Very good,2 to 3 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I can't stay motivated,Gym,Temptation and cravings,I want to increase muscle mass and strength
850,Male,19 to 25,5,Very good,2 to 3 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I can't stay motivated,Team sport,Temptation and cravings,I want to be fit
851,Male,19 to 25,5,Very good,2 to 3 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I can't stay motivated,Team sport,Temptation and cravings,I want to increase muscle mass and strength
852,Male,15 to 18,5,Very good,Everyday,With a group,Early morning,2 hours,Not always,4,Yes,No,I exercise regularly with no barriers,Team sport,Temptation and cravings,I want to achieve a sporting goal
853,Male,19 to 25,4,Good,3 to 4 times a week,With a group,Evening,1 hour,Yes,4,No,No,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be fit
