0.Gender,1.Age,2.Exercise_importance,3.Fitness_level,4.Regularity,7.Do_you,8.Time,9.Time_spent,10.Balanced_diet,12.Health_level,13.Recommend_fitness,14.Equipment,5.Barriers,6.Exercises,11.prevents_balanced,15.Motivation
Male,19 to 25,5,Average,Everyday,Alone,Evening,30 minutes,Not always,3,Yes,No,I can't stay motivated,Walking or jogging,Lack of time,I want to relieve stress
Male,19 to 25,5,Perfect,Everyday,With a group,Evening,3 hours and above,Yes,5,Yes,Yes,I exercise regularly with no barriers,Swimming,Lack of time,I want to be fit
Male,19 to 25,5,Perfect,Everyday,With a group,Evening,3 hours and above,Yes,5,Yes,Yes,I exercise regularly with no barriers,Swimming,Lack of time,I want to be flexible
Male,19 to 25,5,Perfect,Everyday,With a group,Evening,3 hours and above,Yes,5,Yes,Yes,I exercise regularly with no barriers,Swimming,Lack of time,I want to achieve a sporting goal
Male,19 to 25,5,Perfect,Everyday,With a group,Evening,3 hours and above,Yes,5,Yes,Yes,I exercise regularly with no barriers,Team sport,Lack of time,I want to be fit
Male,19 to 25,5,Perfect,Everyday,With a group,Evening,3 hours and above,Yes,5,Yes,Yes,I exercise regularly with no barriers,Team sport,Lack of time,I want to be flexible
Male,19 to 25,5,Perfect,Everyday,With a group,Evening,3 hours and above,Yes,5,Yes,Yes,I exercise regularly with no barriers,Team sport,Lack of time,I want to achieve a sporting goal
Female,15 to 18,5,Good,Everyday,With a friend,Evening,2 hours,Yes,3,Yes,Yes,I don't have enough time,Gym,Ease of access to fast food,I want to be fit
Female,15 to 18,5,Good,Everyday,With a friend,Evening,2 hours,Yes,3,Yes,Yes,I don't have enough time,Gym,Ease of access to fast food,I want to lose weight
Female,15 to 18,5,Good,Everyday,With a friend,Evening,2 hours,Yes,3,Yes,Yes,I don't have enough time,Gym,Ease of access to fast food,I want to be flexible
Female,15 to 18,5,Good,Everyday,With a friend,Evening,2 hours,Yes,3,Yes,Yes,I don't have enough time,Gym,Temptation and cravings,I want to be fit
Female,15 to 18,5,Good,Everyday,With a friend,Evening,2 hours,Yes,3,Yes,Yes,I don't have enough time,Gym,Temptation and cravings,I want to lose weight
Female,15 to 18,5,Good,Everyday,With a friend,Evening,2 hours,Yes,3,Yes,Yes,I don't have enough time,Gym,Temptation and cravings,I want to be flexible
Female,15 to 18,5,Good,Everyday,With a friend,Evening,2 hours,Yes,3,Yes,Yes,I exercise regularly with no barriers,Gym,Ease of access to fast food,I want to be fit
Female,15 to 18,5,Good,Everyday,With a friend,Evening,2 hours,Yes,3,Yes,Yes,I exercise regularly with no barriers,Gym,Ease of access to fast food,I want to lose weight
Female,15 to 18,5,Good,Everyday,With a friend,Evening,2 hours,Yes,3,Yes,Yes,I exercise regularly with no barriers,Gym,Ease of access to fast food,I want to be flexible
Female,15 to 18,5,Good,Everyday,With a friend,Evening,2 hours,Yes,3,Yes,Yes,I exercise regularly with no barriers,Gym,Temptation and cravings,I want to be fit
Female,15 to 18,5,Good,Everyday,With a friend,Evening,2 hours,Yes,3,Yes,Yes,I exercise regularly with no barriers,Gym,Temptation and cravings,I want to lose weight
Female,15 to 18,5,Good,Everyday,With a friend,Evening,2 hours,Yes,3,Yes,Yes,I exercise regularly with no barriers,Gym,Temptation and cravings,I want to be flexible
Female,19 to 25,3,Good,Everyday,With a group,Early morning,2 hours,Not always,3,Yes,No,I don't have enough time,Zumba dance,Lack of time,I want to increase muscle mass and strength
Female,15 to 18,4,Good,Everyday,With a group,Evening,30 minutes,Not always,5,No,No,I don't have enough time,Walking or jogging,Lack of time,I want to lose weight
Female,15 to 18,4,Good,Everyday,With a group,Evening,30 minutes,Not always,5,No,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to lose weight
Female,15 to 18,4,Good,Everyday,With a group,Evening,30 minutes,Not always,5,No,No,I can't stay motivated,Walking or jogging,Lack of time,I want to lose weight
Female,15 to 18,4,Good,Everyday,With a group,Evening,30 minutes,Not always,5,No,No,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to lose weight
Female,15 to 18,4,Good,Everyday,With a group,Evening,30 minutes,Not always,5,No,No,I'll become too tired,Walking or jogging,Lack of time,I want to lose weight
Female,15 to 18,4,Good,Everyday,With a group,Evening,30 minutes,Not always,5,No,No,I'll become too tired,Walking or jogging,Temptation and cravings,I want to lose weight
Female,15 to 18,3,Good,Everyday,With a friend,Evening,30 minutes,No,3,No,No,I'm too lazy,Walking or jogging,Ease of access to fast food,I dont wanna gain weight😉
Male,19 to 25,5,Good,Everyday,Alone,Early morning,30 minutes,No,3,No,No,I exercise regularly with no barriers,Walking or jogging,Temptation and cravings,I want to be fit
Male,19 to 25,5,Good,Everyday,Alone,Early morning,30 minutes,No,3,No,No,I exercise regularly with no barriers,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
Male,19 to 25,5,Good,Everyday,Alone,Early morning,30 minutes,No,3,No,No,I exercise regularly with no barriers,Walking or jogging,Temptation and cravings,I want to lose weight
Male,19 to 25,5,Good,Everyday,Alone,Early morning,30 minutes,No,3,No,No,I exercise regularly with no barriers,Yoga,Temptation and cravings,I want to be fit
Male,19 to 25,5,Good,Everyday,Alone,Early morning,30 minutes,No,3,No,No,I exercise regularly with no barriers,Yoga,Temptation and cravings,I want to increase muscle mass and strength
Male,19 to 25,5,Good,Everyday,Alone,Early morning,30 minutes,No,3,No,No,I exercise regularly with no barriers,Yoga,Temptation and cravings,I want to lose weight
Female,30 to 40,5,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,No,No,I exercise regularly with no barriers,Yoga,Temptation and cravings,I want to be fit
Female,15 to 18,2,Unfit,Never,I don't really exercise,Early morning,I don't really exercise,No,1,Yes,No,I don't really enjoy exercising,I don't really exercise,Temptation and cravings,I'm sorry ... I'm not really interested in exercising
Female,40 and above,2,Unfit,1 to 2 times a week,I don't really exercise,Evening,I don't really exercise,Not always,1,No,No,I don't really enjoy exercising,Walking or jogging,Temptation and cravings,I'm sorry ... I'm not really interested in exercising
Female,40 and above,2,Unfit,1 to 2 times a week,I don't really exercise,Evening,I don't really exercise,Not always,1,No,No,I don't really enjoy exercising,I don't really exercise,Temptation and cravings,I'm sorry ... I'm not really interested in exercising
Female,19 to 25,3,Average,Never,I don't really exercise,Evening,I don't really exercise,Yes,3,No,Yes,I can't stay motivated,I don't really exercise,Temptation and cravings,I want to be fit
Female,15 to 18,2,Good,1 to 2 times a week,Alone,Evening,30 minutes,Not always,4,No,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
Female,30 to 40,3,Good,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I don't really enjoy exercising,Walking or jogging,Lack of time,I want to be fit
Female,30 to 40,3,Good,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I don't really enjoy exercising,Walking or jogging,Lack of time,I want to lose weight
Female,30 to 40,3,Good,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I don't really enjoy exercising,Walking or jogging,Lack of time,I want to be flexible
Female,30 to 40,3,Good,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I don't really enjoy exercising,Walking or jogging,Lack of time,I want to relieve stress
Female,30 to 40,3,Good,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I don't really enjoy exercising,Walking or jogging,Cost,I want to be fit
Female,30 to 40,3,Good,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I don't really enjoy exercising,Walking or jogging,Cost,I want to lose weight
Female,30 to 40,3,Good,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I don't really enjoy exercising,Walking or jogging,Cost,I want to be flexible
Female,30 to 40,3,Good,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I don't really enjoy exercising,Walking or jogging,Cost,I want to relieve stress
Male,40 and above,5,Good,1 to 2 times a week,Alone,Evening,30 minutes,Yes,4,Yes,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to be flexible
Male,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I don't have enough time,Walking or jogging,Lack of time,I want to be fit
Male,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I don't have enough time,Walking or jogging,Lack of time,I want to be flexible
Male,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
Male,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be flexible
Male,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I don't have enough time,Team sport,Lack of time,I want to be fit
Male,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I don't have enough time,Team sport,Lack of time,I want to be flexible
Male,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I don't have enough time,Team sport,Temptation and cravings,I want to be fit
Male,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I don't have enough time,Team sport,Temptation and cravings,I want to be flexible
Male,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I'll become too tired,Walking or jogging,Lack of time,I want to be fit
Male,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I'll become too tired,Walking or jogging,Lack of time,I want to be flexible
Male,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be fit
Male,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be flexible
Male,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I'll become too tired,Team sport,Lack of time,I want to be fit
Male,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I'll become too tired,Team sport,Lack of time,I want to be flexible
Male,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I'll become too tired,Team sport,Temptation and cravings,I want to be fit
Male,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I'll become too tired,Team sport,Temptation and cravings,I want to be flexible
Male,40 and above,5,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,3,Yes,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to be fit
Male,40 and above,5,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,3,Yes,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
Male,40 and above,5,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,3,Yes,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to be flexible
Male,40 and above,5,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,3,Yes,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to relieve stress
Female,40 and above,2,Good,Never,I don't really exercise,Evening,I don't really exercise,Not always,3,No,Yes,I don't have enough time,I don't really exercise,Temptation and cravings,I want to lose weight
Female,40 and above,2,Good,Never,I don't really exercise,Evening,I don't really exercise,Not always,3,No,Yes,I don't have enough time,I don't really exercise,Temptation and cravings,I want to relieve stress
Female,40 and above,2,Good,Never,I don't really exercise,Evening,I don't really exercise,Not always,3,No,Yes,I can't stay motivated,I don't really exercise,Temptation and cravings,I want to lose weight
Female,40 and above,2,Good,Never,I don't really exercise,Evening,I don't really exercise,Not always,3,No,Yes,I can't stay motivated,I don't really exercise,Temptation and cravings,I want to relieve stress
Female,19 to 25,4,Good,1 to 2 times a week,With a friend,Evening,30 minutes,Not always,3,No,No,I don't have enough time,Gym,Lack of time,I want to be fit
Female,19 to 25,4,Good,1 to 2 times a week,With a friend,Evening,30 minutes,Not always,3,No,No,I don't have enough time,Gym,Lack of time,I want to be flexible
Female,19 to 25,4,Good,1 to 2 times a week,With a friend,Evening,30 minutes,Not always,3,No,No,I don't have enough time,Gym,Temptation and cravings,I want to be fit
Female,19 to 25,4,Good,1 to 2 times a week,With a friend,Evening,30 minutes,Not always,3,No,No,I don't have enough time,Gym,Temptation and cravings,I want to be flexible
Female,19 to 25,4,Good,1 to 2 times a week,With a friend,Evening,30 minutes,Not always,3,No,No,I can't stay motivated,Gym,Lack of time,I want to be fit
Female,19 to 25,4,Good,1 to 2 times a week,With a friend,Evening,30 minutes,Not always,3,No,No,I can't stay motivated,Gym,Lack of time,I want to be flexible
Female,19 to 25,4,Good,1 to 2 times a week,With a friend,Evening,30 minutes,Not always,3,No,No,I can't stay motivated,Gym,Temptation and cravings,I want to be fit
Female,19 to 25,4,Good,1 to 2 times a week,With a friend,Evening,30 minutes,Not always,3,No,No,I can't stay motivated,Gym,Temptation and cravings,I want to be flexible
Male,40 and above,5,Very good,5 to 6 times a week,With a group,Early morning,2 hours,Yes,5,Yes,No,I exercise regularly with no barriers,Yoga,Lack of time,I want to be fit
Male,40 and above,5,Very good,5 to 6 times a week,With a group,Early morning,2 hours,Yes,5,Yes,No,I exercise regularly with no barriers,Team sport,Lack of time,I want to be fit
Male,30 to 40,5,Good,5 to 6 times a week,Alone,Early morning,1 hour,Yes,5,Yes,Yes,I exercise regularly with no barriers,Walking or jogging,Temptation and cravings,I want to be fit
Male,30 to 40,5,Good,5 to 6 times a week,Alone,Early morning,1 hour,Yes,5,Yes,Yes,I exercise regularly with no barriers,Gym,Temptation and cravings,I want to be fit
Male,26 to 30,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,No,No,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to be fit
Male,26 to 30,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,No,No,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to lose weight
Male,26 to 30,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,No,No,I can't stay motivated,Gym,Ease of access to fast food,I want to be fit
Male,26 to 30,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,No,No,I can't stay motivated,Gym,Ease of access to fast food,I want to lose weight
